Grade Distribution for Fall 2012 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2012-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 5/5/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Grades for Course
2012 Fall,Public Health,PB HLTH,Public Health,198,022,Directed Group Stdy,Cathy Kodama,75893,,,,,,,,,,,,,,12,,1,,,13
2012 Fall,Public Health,PB HLTH,Public Health,198,023,Directed Group Stdy,Cathy Kodama,75896,,,,,,,,,,,,,,7,,3,,,10
2012 Fall,Public Policy,PUB POL,Public Policy,101,001,Intro Pub Pol Anal,Larry Rosenthal,77112,10,16,25,29,7,3,,,,,,,,3,,,,1,94
2012 Fall,Public Policy,PUB POL,Public Policy,C184,001,"Energy, Society",Daniel Kammen,77130,,7,6,6,1,,1,,,,,,,3,1,1,,,26
2012 Fall,Public Policy,PUB POL,Public Policy,190,002,Spec Topics Pub Pol,Robert Stern,77159,,1,1,4,1,5,1,2,,,,,,,,1,,1,17
2012 Fall,Public Policy,PUB POL,Public Policy,190,004,Spec Topics Pub Pol,Sean Farhang,77163,,26,15,2,1,,,,,,,,,1,,1,,,46
2012 Fall,Public Policy,PUB POL,Public Policy,190,005,Spec Topics Pub Pol,Roy Ulrich,77166,,2,8,5,2,1,3,,2,1,,,,3,,1,,,28
2012 Fall,Public Policy,PUB POL,Public Policy,190,006,Spec Topics Pub Pol,Timothy Dayonot,77168,,10,17,5,,,,,,,,,,,,,,1,33
2012 Fall,Rhetoric,RHETOR,Rhetoric,R1A,001,Craft Of Writing,Adam Hutz; Felipe Gutterriez; Simon Porzak,77803,4,7,5,4,6,1,,1,,,,,,,,1,,,29
2012 Fall,Rhetoric,RHETOR,Rhetoric,R1A,002,Craft Of Writing,Felipe Gutterriez; Megan Alvarado Saggese; Osita Udekwu,77806,,3,4,3,4,7,2,1,,,,,1,,,,,,25
2012 Fall,Rhetoric,RHETOR,Rhetoric,R1A,003,Craft Of Writing,Felipe Gutterriez; Ryan Roberts; Zachary - John Manfredi,77809,,2,4,5,9,3,4,,,,1,,,,,1,,,29
2012 Fall,Rhetoric,RHETOR,Rhetoric,R1A,005,Craft Of Writing,Alexandra Budny; Felipe Gutterriez; Ragini Srinivasan,77814,,4,4,6,7,2,,,,,,,,,,,,,23
2012 Fall,Rhetoric,RHETOR,Rhetoric,R1B,001,Craft Of Writing,Alisa Sanchez; Felipe Gutterriez; Jacob Friedman,77815,,2,9,13,5,,,1,,,,,1,,,,,1,32
2012 Fall,Rhetoric,RHETOR,Rhetoric,R1B,002,Craft Of Writing,Aakash Suchak; Felipe Gutterriez; Paul Nadal,77818,,9,11,2,2,1,1,,,,,,,1,,,,,27
2012 Fall,Rhetoric,RHETOR,Rhetoric,R1B,003,Craft Of Writing,Alexandria Wright; Felipe Gutterriez; Joseph Akel,77821,,3,12,10,5,,,,,,,,1,,,,,,31
2012 Fall,Rhetoric,RHETOR,Rhetoric,10,001,Reason And Argument,Amy Jamgochian,77824,1,32,37,31,8,1,1,,1,,,,1,10,,1,,1,125
2012 Fall,Rhetoric,RHETOR,Rhetoric,24,001,Freshman Seminars,Daniel Melia,77851,,10,,,,,,,,,,,,3,,,,,13
2012 Fall,Rhetoric,RHETOR,Rhetoric,103A,001,Hist Of Rhet I,Raymond Kania,77854,,34,21,20,12,5,1,,,,,,1,,,,,3,97
2012 Fall,Rhetoric,RHETOR,Rhetoric,104,001,Historical Rhetoric,Daniel Melia,77875,,4,5,7,1,2,2,,,,,,,1,,,,,22
2012 Fall,Rhetoric,RHETOR,Rhetoric,108,001,Philosophical Disc,Nancy Weston,77878,,4,5,4,5,3,2,,,,,,,,,1,,,24
2012 Fall,Rhetoric,RHETOR,Rhetoric,110,001,Advanced Writing,Felipe Gutterriez,78313,,11,8,2,1,,,,,,,,,,,,,2,24
2012 Fall,Rhetoric,RHETOR,Rhetoric,114,001,New Media,Felipe Gutterriez,77881,,12,9,,,,,,,,,,2,3,,,,4,30
2012 Fall,Rhetoric,RHETOR,Rhetoric,122,001,Rhet Of Drama,Raymond Kania,77895,,4,4,7,,2,,,,,,,1,,,,,2,20
2012 Fall,Rhetoric,RHETOR,Rhetoric,125,001,Poetics And Poetry,Barbara Freeman,77899,,12,4,2,,,1,,,,,,,1,,,,,20
2012 Fall,Rhetoric,RHETOR,Rhetoric,129AC,001,American Autobiog,Michael Mascuch,77902,,7,6,6,6,4,,1,,,,,,2,,1,,1,34
2012 Fall,Rhetoric,RHETOR,Rhetoric,131T,001,Genre In Film & Lit,Eileen Jones,77903,11,1,6,,,,,,,,,,,1,,,,1,20
2012 Fall,Rhetoric,RHETOR,Rhetoric,132T,001,Auteur In Film,Eileen Jones,78316,3,5,,2,,,,,,,,,,,,1,,,11
2012 Fall,Rhetoric,RHETOR,Rhetoric,135T,001,Selected Film Topic,Eileen Jones,77905,5,8,3,3,2,,,,,,,,,,,,,3,24
2012 Fall,Rhetoric,RHETOR,Rhetoric,151,001,Contact & Conquest,Aaron Wintroub,77911,2,14,5,4,5,,,,,,,,1,,,,,1,32
2012 Fall,Rhetoric,RHETOR,Rhetoric,152AC,001,Race/New Republic,Nadesan Permaul,77914,,8,7,2,8,1,1,,,,,,,1,,,,2,30
2012 Fall,Rhetoric,RHETOR,Rhetoric,157A,001,Modern Pol Theory,Loren Goldman,77920,,9,6,1,1,2,,1,,,,,,,,,,2,22
2012 Fall,Rhetoric,RHETOR,Rhetoric,159B,001,Pol/Legal Theory,Samera Esmeir,77923,,6,2,12,4,1,,,1,,,,,1,,,,1,28
2012 Fall,Rhetoric,RHETOR,Rhetoric,168,001,Adv Law & Discourse,Marianne Constable,77931,,3,3,4,4,1,,1,,,,,,,,,,,16
2012 Fall,Rhetoric,RHETOR,Rhetoric,198,001,Directed Group Stdy,Eileen Jones,78031,,,,,,,,,,,,,,18,,1,,,19
2012 Fall,Scandinavian,SCANDIN,Scandinavian,1A,001,Beginning Swedish,Benjamin Mier-Cruz; Karen Moller,78703,,5,,1,,,,,,,,,,2,2,1,,,11
2012 Fall,Scandinavian,SCANDIN,Scandinavian,3A,001,Beginning Norwegian,Benjamin Bigelow; Karen Moller,78709,,7,2,1,,,,,,,,,,1,,,,,11
2012 Fall,Scandinavian,SCANDIN,Scandinavian,4A,001,Beginning Danish,Karen Moller,78712,1,5,4,1,,,,,,,,,,3,,,,1,15
2012 Fall,Scandinavian,SCANDIN,Scandinavian,R5A,001,Reading & Comp,Christian Gullette; Mark Sandberg,78715,,4,3,4,5,,1,,,,,,,,,,,,17
2012 Fall,Scandinavian,SCANDIN,Scandinavian,R5B,001,Reading & Comp,Mark Sandberg; Molly Bauer,78721,,3,3,2,3,3,,,,,1,,,,,,,,15
2012 Fall,Scandinavian,SCANDIN,Scandinavian,R5B,002,Reading & Comp,Elisabeth Ward; Mark Sandberg,78724,,4,5,2,1,1,1,,,,,,1,,,,,,15
2012 Fall,Scandinavian,SCANDIN,Scandinavian,R5B,003,Reading & Comp,Simon Helton,78727,,2,2,6,1,1,2,1,1,,,,,1,,,,,17
2012 Fall,Scandinavian,SCANDIN,Scandinavian,R5B,004,Reading & Comp,Simon Helton,78730,,1,4,2,3,2,3,,2,,,,,,,,,,17
2012 Fall,Scandinavian,SCANDIN,Scandinavian,R5B,005,Reading & Comp,Jenna Coughlin; Mark Sandberg,78733,,5,6,2,1,2,,,,,,,,,,,,,16
2012 Fall,Scandinavian,SCANDIN,Scandinavian,R5B,006,Reading & Comp,Ian Thompson; Mark Sandberg,78736,,1,2,,3,2,,,,1,,,,,,2,,,11
2012 Fall,Scandinavian,SCANDIN,Scandinavian,100A,001,Scandinavian Langs,Karen Moller,78757,,5,2,1,,,,,,,,,,3,,,,,11
2012 Fall,Scandinavian,SCANDIN,Scandinavian,106,001,Hans C Andersen,Karin Sanders,78772,,16,19,7,5,3,1,,,,,,1,6,,1,,,59
2012 Fall,Scandinavian,SCANDIN,Scandinavian,C107,001,Plays Of Ibsen,Mark Sandberg,78775,2,1,2,2,,,1,,,,1,,,2,,,,,11
2012 Fall,Scandinavian,SCANDIN,Scandinavian,170,001,Arctic Folklore,John Lindow,78817,,10,17,10,6,,1,,2,,,,,20,,1,,,67
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,1,002,Elementary Russian,Linnea Lundblad; Lisa Little,79706,2,7,4,2,2,,,,,,,,,,,,,,17
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,1,003,Elementary Russian,Janet Purdy; Lisa Little,79709,,3,4,2,1,1,,1,,,,,1,2,,,,,15
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,2,001,Elementary Russian,Lily Scott; Lisa Little,79712,,4,3,1,,1,1,,,,,,,1,2,1,,,14
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,3,001,Intermed Russian,Lisa Little,79715,,6,3,,1,,,,,,,,,3,,,,,13
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5A,001,Reading And Comp,Kathryn Sosnak; Lyubov Golburt,79721,,3,4,9,,,1,,,,,,,,,,,,17
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5A,002,Reading And Comp,Lyubov Golburt; Zachary Johnson,79724,,2,4,4,1,1,1,,,,,,,,,,,,13
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5B,001,Reading And Comp,Lyubov Golburt; Shota Papava,79730,,2,6,4,,2,1,2,,,,,,,,,,,17
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5B,002,Reading And Comp,Erin Coyne; Lyubov Golburt,79733,,4,4,3,5,,1,,,,,,,,,,,,17
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,R5B,004,Reading And Comp,Lyubov Golburt; Tony Lin,79739,,3,3,4,2,1,2,,,,,,,1,,,,,16
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,6A,001,Intro Russ Herit Sp,Katya Balter; Lisa Little,79742,1,7,,1,1,,,,,,,,,5,,,,,15
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,39C,001,Lower Div Seminar,David Frick,79757,,7,3,,3,1,,,,,,,,3,,1,,,18
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,39M,001,Lower Div Seminar,Darya Kavitskaya,79760,2,3,3,1,1,1,,,,,,,,2,,,,,13
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,45,001,19th Cent Russ Lit,Harsha Ram,79763,1,6,6,7,5,6,,,,,,,,8,,2,,,41
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,103A,001,Advanced Russian,Arkady Alexeev,79814,,10,6,1,1,,,,,,,,,,1,,,,19
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,117A,001,Adv Bosn/Croat/Serb,Milutin Janjic,79826,,4,5,,,,,,,,,,,1,,,,,10
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,120A,001,Adv Russ Conv/Comm,Lisa Little,79829,,5,3,2,,,,,,,,,,,2,,,,12
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,131,001,20th C Russia,Harsha Ram,79832,1,3,3,3,1,1,,,,,,,,,,,,,12
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,147A,001,East Slavic Folklor,Ronelle Alexander,79841,,10,5,1,,,,,,,,,,3,,,,,19
2012 Fall,Slavic Languages & Lit,SLAVIC,Slavic Languages & Lit,158,001,E Eur Euras Topics,Ronelle Alexander,79847,,4,2,2,3,,,,,,,,,2,,,,,13
2012 Fall,Social Welfare,SOC WEL,Social Welfare,98,003,Directed Group Stdy,Gregory Merrill,80745,,,,,,,,,,,,,,14,,2,,,16
2012 Fall,Social Welfare,SOC WEL,Social Welfare,110,001,Soc Wk As A Prof,Susan Stone,80751,,21,5,6,5,3,2,3,,,2,,,,,,,1,48
2012 Fall,Social Welfare,SOC WEL,Social Welfare,112,001,Soc Welfare Policy,Steven Stritt,80760,7,10,5,9,7,1,,2,1,,,1,,,,,,6,49
2012 Fall,Social Welfare,SOC WEL,Social Welfare,114,001,Practice In Soc Wk,Steven Zemmelman,80769,9,18,2,7,5,3,1,3,,,,,1,,,,,,49
2012 Fall,Social Welfare,SOC WEL,Social Welfare,116,001,Current Topics,Jill Berrick,80778,,3,31,2,7,2,1,1,,,,,,,,,,1,48
2012 Fall,Social Welfare,SOC WEL,Social Welfare,197,001,Field Study,Valerie Edwards,80784,,,,,,,,,,,,,,22,,1,,,23
2012 Fall,Social Welfare,SOC WEL,Social Welfare,197,004,Field Study,Susan Stone,80793,,,,,,,,,,,,,,9,,1,,1,11
2012 Fall,Social Welfare,SOC WEL,Social Welfare,198,003,Directed Group Stdy,Gregory Merrill,80823,,,,,,,,,,,,,,15,,3,,,18
2012 Fall,Sociology,SOCIOL,Sociology,1,001,Intro To Sociology,Ann Swidler,81603,10,131,83,37,38,6,3,6,2,,1,,4,13,,4,,,338
2012 Fall,Sociology,SOCIOL,Sociology,3AC,001,Prin Soc: Am Cultur,Mary Kelsey,81660,54,95,63,33,31,9,1,,,,,,,15,,2,,,303
2012 Fall,Sociology,SOCIOL,Sociology,5,001,Eval Of Evidence,Martin Sanchez-Jankowski,81663,,9,31,25,48,28,20,20,8,3,1,3,4,5,,4,,2,211
2012 Fall,Sociology,SOCIOL,Sociology,98,006,Directed Group Stdy,Trond Petersen,81717,,,,,,,,,,,,,,17,,1,,,18
2012 Fall,Sociology,SOCIOL,Sociology,101,001,Soc Theory I,John Lie,81726,,32,19,26,27,13,14,9,5,,,,5,1,,1,,1,153
2012 Fall,Sociology,SOCIOL,Sociology,102,001,Soc Theory Ii,Dylan Riley,81765,,7,10,16,19,11,11,8,4,2,2,,3,,,,,,93
2012 Fall,Sociology,SOCIOL,Sociology,110,001,Org & Soc Institut,Linus Huang,81804,16,22,22,15,30,10,5,10,3,,2,1,1,8,,3,,2,150
2012 Fall,Sociology,SOCIOL,Sociology,111,001,Socio Of The Family,Joanna Reed,81807,,19,45,25,37,12,5,6,1,1,,,2,8,,,,3,164
2012 Fall,Sociology,SOCIOL,Sociology,113AC,001,Education,Brian Powers,81810,,11,31,16,17,6,6,,,,,,5,5,,3,,2,102
2012 Fall,Sociology,SOCIOL,Sociology,117,001,Sport As Social Ins,Linus Huang,81813,16,26,8,15,13,2,3,1,,1,,1,1,10,,,,1,98
2012 Fall,Sociology,SOCIOL,Sociology,119T,001,Organization Design,Sylvia Flatt,81816,,6,3,6,3,2,,1,1,,,,1,4,,,,,27
2012 Fall,Sociology,SOCIOL,Sociology,120,001,Econ And Society,Andrew Barlow,81819,,9,15,15,7,7,4,2,,,2,,1,3,,1,,,66
2012 Fall,Sociology,SOCIOL,Sociology,121,001,Soc Of Entrepreneur,Szonja Ivester,81822,3,97,57,17,16,10,3,2,3,,,1,1,3,,,,,213
2012 Fall,Sociology,SOCIOL,Sociology,124,001,Sociol Of Poverty,Martin Sanchez-Jankowski,81825,2,11,3,4,8,4,3,7,4,,,,,10,,4,,1,61
2012 Fall,Sociology,SOCIOL,Sociology,C126,001,Population Issues,John Wilmoth,81828,,2,2,4,5,,2,,,,,,,,,,,,15
2012 Fall,Sociology,SOCIOL,Sociology,130AC,001,Soc Inequal:Am Cult,Joanna Reed,81840,,10,36,36,31,5,2,1,1,,1,,1,21,,2,,2,149
2012 Fall,Sociology,SOCIOL,Sociology,131AC,001,Race/Eth Rel:Am Cul,Cybelle Fox,81843,1,7,8,9,3,,2,1,,1,,,1,5,,1,,,39
2012 Fall,Sociology,SOCIOL,Sociology,140,001,Polit & Soc Change,Szonja Ivester,81845,1,44,40,16,11,7,4,5,5,,1,3,4,2,,1,,,144
2012 Fall,Sociology,SOCIOL,Sociology,144,001,Ethnic Politics,Griselda Cristina Mora-Torres,81846,,12,3,4,1,4,1,,,,,,,,,,,,25
2012 Fall,Sociology,SOCIOL,Sociology,150,001,Social Psych,Brian Powers,81849,1,22,38,18,15,1,,,,,,,2,4,,,,2,103
2012 Fall,Sociology,SOCIOL,Sociology,151,001,Persona & Soc Struc,Claude Fischer,81852,4,13,2,9,13,6,5,2,3,,1,,2,4,,,,3,67
2012 Fall,Sociology,SOCIOL,Sociology,160,001,Sociol Of Culture,Jennifer Johnson-Hanks,81855,4,28,19,17,21,8,2,4,3,,,,2,8,,2,,1,119
2012 Fall,Sociology,SOCIOL,Sociology,166,001,Society & Technolog,Timothy King,81858,6,35,41,16,9,6,4,2,7,,,1,,,,1,,4,132
2012 Fall,Sociology,SOCIOL,Sociology,167,001,Virtual Communities,Timothy King,81861,13,43,37,22,19,12,10,5,7,1,1,,,5,,2,,8,185
2012 Fall,Sociology,SOCIOL,Sociology,180I,001,Comp Persp:Inequal,Szonja Ivester,81864,,29,27,4,8,3,1,5,1,,,1,2,3,,,,,84
2012 Fall,Sociology,SOCIOL,Sociology,190,001,Sem & Res In Sociol,Sandra Smith,81867,,6,4,1,2,1,3,1,,2,,,1,1,,,,,22
2012 Fall,Sociology,SOCIOL,Sociology,190,002,Sem & Res In Sociol,Jerome Karabel,81870,,4,3,2,2,1,,,,,,,,,,,,,12
2012 Fall,Sociology,SOCIOL,Sociology,190,003,Sem & Res In Sociol,Laura Enriquez; Michael Levien,81873,,3,4,3,,,,,,,,,,,,,,,10
2012 Fall,Sociology,SOCIOL,Sociology,190,005,Sem & Res In Sociol,Gabriel Hetland; Laura Enriquez,81879,,1,3,7,4,3,,,,,,,,,,,,,18
2012 Fall,Sociology,SOCIOL,Sociology,190,007,Sem & Res In Sociol,Jennifer Johnson-Hanks,81885,,9,6,3,1,,,,,,,,,,,,,,19
2012 Fall,Sociology,SOCIOL,Sociology,190AC,001,Sem/Res In Soc:Ac,Irene Bloemraad,81888,,5,4,2,1,,,,,,,,,,,,,,12
2012 Fall,Sociology,SOCIOL,Sociology,191,001,Soc Proseminar,Griselda Cristina Mora-Torres,81897,,,,,,,,,,,,,,12,,1,,,13
2012 Fall,South & SE Asian Studies,FILIPN,Filipino,1A,001,Intro To Filipino,Cynthia Agnes Aban,84503,1,16,6,1,,,,,,,,,,1,,,,,25
2012 Fall,South & SE Asian Studies,FILIPN,Filipino,1A,002,Intro To Filipino,Cynthia Agnes Aban,84506,3,18,4,1,,,,,,,,,,,,,,,26
2012 Fall,South & SE Asian Studies,FILIPN,Filipino,100A,001,Intermed Filipino,Cynthia Agnes Aban,84509,3,8,5,,,,,,,,,,,,,,,,16
2012 Fall,South & SE Asian Studies,FILIPN,Filipino,100A,002,Intermed Filipino,Maria Barrios-Leblanc,84511,8,10,3,,,,,,,,,,,,,,,,21
2012 Fall,South & SE Asian Studies,FILIPN,Filipino,101A,001,Advanced Filipino,Maria Barrios-Leblanc,84512,3,12,2,,,,,,,,,,,,,,,,17
2012 Fall,South & SE Asian Studies,HIN-URD,Hindi-Urdu,1A,001,Intrd Hindi,Anna Huettemann,84603,,1,4,,2,,2,,,,,,,1,,,,,10
2012 Fall,South & SE Asian Studies,HIN-URD,Hindi-Urdu,1A,002,Intrd Hindi,Anna Huettemann,84606,2,5,5,1,1,,,,,,,,,7,,,,,21
2012 Fall,South & SE Asian Studies,HIN-URD,Hindi-Urdu,1A,003,Intrd Hindi,Gregory Goulding; Robert Goldman,84609,,4,2,1,,1,1,1,,,,,,2,,,,,12
2012 Fall,South & SE Asian Studies,HIN-URD,Hindi-Urdu,2A,001,Intrd Urdu,Qamar Jalil,84612,3,6,1,,,1,,,,,,,,,,,,,11
2012 Fall,South & SE Asian Studies,MALAY/I,Malay/Indonesian,1A,001,Introd Indonesian,Ninik Lunde,85003,1,13,1,,,,,,,,,,,2,,,,,17
2012 Fall,South & SE Asian Studies,MALAY/I,Malay/Indonesian,100A,001,Intermed Indonesian,Ninik Lunde,85006,1,21,1,1,,,,,,,,,,,,,,,24
2012 Fall,South & SE Asian Studies,PUNJABI,Punjabi,1A,001,Introd Punjabi,Upkar Ubhi,85203,2,5,6,1,1,1,,,,,,,,1,,,,,17
2012 Fall,South & SE Asian Studies,S ASIAN,South Asian,1A,001,Civ Early India,Robert Goldman,84003,1,15,18,13,3,2,1,,,,,,,5,,1,,,59
2012 Fall,South & SE Asian Studies,S ASIAN,South Asian,R5A,001,Great Books India,Luther Obrock; Robert Goldman,84006,2,3,,1,4,1,,,,,,,,,,,,,11
2012 Fall,South & SE Asian Studies,S ASIAN,South Asian,R5A,002,Great Books India,Abhijeet Paul; Robert Goldman,84009,,1,2,3,5,3,1,,1,,1,,,,,,,,17
2012 Fall,South & SE Asian Studies,S ASIAN,South Asian,R5A,003,Great Books India,Lisa Brooks; Robert Goldman,84012,,5,6,3,3,,,,,,,,,,,,,,17
2012 Fall,South & SE Asian Studies,S ASIAN,South Asian,R5A,004,Great Books India,Janet Um; Robert Goldman,84015,,4,8,1,2,,,,1,,,,,,,,,,16
2012 Fall,South & SE Asian Studies,S ASIAN,South Asian,C141,001,Relig South India,Layne Little,84024,,7,1,1,1,,,,,,,,,3,,,,1,14
2012 Fall,South & SE Asian Studies,S ASIAN,South Asian,144,001,Islam In South Asia,Munis Faruqui,84027,,3,9,1,1,,,,,,,,,5,,,,,19
2012 Fall,South & SE Asian Studies,"S,SEASN",South & SE Asian Studies,R5A,001,Self Represent/Natn,Maria Packman; Robert Goldman,83203,,11,2,,3,,,,,,,,,,,,,,16
2012 Fall,South & SE Asian Studies,"S,SEASN",South & SE Asian Studies,R5A,002,Self Represent/Natn,Dylan Fagan; Robert Goldman,83206,,3,3,5,2,2,,,,,,,,,,,,,15
2012 Fall,South & SE Asian Studies,"S,SEASN",South & SE Asian Studies,R5A,003,Self Represent/Natn,Megan Hewitt; Robert Goldman,83209,,,7,4,2,2,,,,,,,,,,,,,15
2012 Fall,South & SE Asian Studies,"S,SEASN",South & SE Asian Studies,C52,001,Intro To Buddhism,Jacob Dalton,83218,,2,5,2,2,,1,1,,,,,,5,,2,,,20
2012 Fall,South & SE Asian Studies,"S,SEASN",South & SE Asian Studies,84,001,Sophomore Seminar,Bac Tran; Francis Smith; Maria Barrios-Leblanc,83239,2,4,2,1,,,,,,,,,,1,,,,,10
2012 Fall,South & SE Asian Studies,"S,SEASN",South & SE Asian Studies,120,001,"Topics S,Seasn",Maria Barrios-Leblanc,83265,3,16,1,,,,,,,,,,,,,,,1,21
2012 Fall,South & SE Asian Studies,"S,SEASN",South & SE Asian Studies,C145,001,Buddhism Contemp,Alexander Von Rospatt,83266,1,3,3,2,,1,,,,,,,1,6,,,,,17
2012 Fall,South & SE Asian Studies,SANSKR,Sanskrit,100A,001,Elem Sanskrit,Sally Goldman,85303,1,1,2,,1,1,,,,,,,,2,1,1,1,1,12
2012 Fall,South & SE Asian Studies,SEASIAN,Southeast Asian,10A,001,Intrd Civ Se Asia,Su Lin Lewis,84103,2,5,5,4,2,,,,,,,,2,4,,,,1,25
2012 Fall,South & SE Asian Studies,VIETNMS,Vietnamese,1A,001,Intro Vietnamese,Bac Tran,86003,,20,6,,,,,,,,,,,,,,,,26
2012 Fall,South & SE Asian Studies,VIETNMS,Vietnamese,1A,002,Intro Vietnamese,Bac Tran,86006,1,23,2,,,,,,,,,,,,,,,,26
2012 Fall,South & SE Asian Studies,VIETNMS,Vietnamese,100A,001,Intermed Viet,Bac Tran,86009,,22,2,1,,,,,,,,,,,,,,,25
2012 Fall,South & SE Asian Studies,VIETNMS,Vietnamese,100A,002,Intermed Viet,Hanh Tran,86012,,5,7,1,,,,,,,,,,3,,2,,,18
2012 Fall,Spanish & Portuguese,PORTUG,Portuguese,11,001,Beginning Portug,Catarina De Morais Gama,86603,,1,1,,2,2,,,,,,,,3,,1,,,10
2012 Fall,Spanish & Portuguese,PORTUG,Portuguese,101A,001,Portug For Adv Stdy,Clelia Donovan,86609,1,7,2,2,5,1,,,,,,,,1,3,,,,22
2012 Fall,Spanish & Portuguese,PORTUG,Portuguese,101A,002,Portug For Adv Stdy,Clelia Donovan; Katrina Dodson,86612,,5,10,4,,1,,,,,,,,1,,,,,21
2012 Fall,Spanish & Portuguese,PORTUG,Portuguese,101A,003,Portug For Adv Stdy,Clelia Donovan; Sebastiao Macedo,86615,,5,1,1,3,,1,,,,,1,,4,,,,,16
2012 Fall,Spanish & Portuguese,PORTUG,Portuguese,101A,004,Portug For Adv Stdy,Andre Alt; Clelia Donovan,86618,1,3,5,2,2,1,,,,,,,,1,1,,,,16
2012 Fall,Spanish & Portuguese,PORTUG,Portuguese,101B,001,Port Adv Stdy-Wkshp,Brenno Kaneyasu Maranhao; Clelia Donovan,86621,2,7,7,4,2,,1,,,,,,,,3,,,,26
2012 Fall,Spanish & Portuguese,PORTUG,Portuguese,101B,002,Port Adv Stdy-Wkshp,Brenno Kaneyasu Maranhao; Clelia Donovan,86624,2,7,7,5,1,,,,,,,,,1,,,,,23
2012 Fall,Spanish & Portuguese,PORTUG,Portuguese,101B,003,Port Adv Stdy-Wkshp,Brenno Kaneyasu Maranhao; Clelia Donovan,86627,1,4,3,4,2,3,,,,,,,,1,,,,,18
2012 Fall,Spanish & Portuguese,PORTUG,Portuguese,102,001,Readings In Portug,Clelia Donovan,86630,1,9,4,5,1,1,,,,,,,,2,1,,,,24
2012 Fall,Spanish & Portuguese,PORTUG,Portuguese,103,001,Adv Gram And Comp,Clelia Donovan,86636,1,4,4,2,3,,,1,,,,,,,,,,,15
2012 Fall,Spanish & Portuguese,PORTUG,Portuguese,135,001,Luso-Brazilian Lit,Vilma Sant'Anna Areas,86644,3,1,,5,7,,1,,,,,,,,,,,,17
2012 Fall,Spanish & Portuguese,PORTUG,Portuguese,135,002,Luso-Brazilian Lit,Catarina De Morais Gama,86684,,3,1,3,5,1,,,,,,,1,,1,,,,15
2012 Fall,Spanish & Portuguese,SPANISH,Spanish,1,001,Elem Spanish,Andres Garcia Molina; Miriam Hernandez-Rodriguez,86103,,7,4,4,1,,,1,,1,,,,2,,,,,20
2012 Fall,Spanish & Portuguese,SPANISH,Spanish,1,002,Elem Spanish,Danae Valenzuela Aramburo; Miriam Hernandez-Rodriguez,86106,,7,6,2,1,,,,,,,,,1,,2,,,19
2012 Fall,Spanish & Portuguese,SPANISH,Spanish,1,003,Elem Spanish,Giancarlo Cornejo Salinas; Miriam Hernandez-Rodriguez,86109,,8,3,3,1,,,1,,,,,,5,,,,,21
2012 Fall,Spanish & Portuguese,SPANISH,Spanish,1,004,Elem Spanish,Ashley Brock; Miriam Hernandez-Rodriguez,86112,,13,3,1,2,,2,1,,,,,,3,,,,,25
2012 Fall,Spanish & Portuguese,SPANISH,Spanish,1,005,Elem Spanish,Elena Olsen; Miriam Hernandez-Rodriguez,86115,,7,4,,3,,1,,,,,,,6,,1,,,22
